merge_id	annotation.TG	distanceToTSS.TG	score.TG	signalValue.TG	pValue.TG	qValue.TG	annotation.WT	distanceToTSS.WT	score.WT	signalValue.WT	pValue.WT	qValue.WT
chr7:89590028:89590622	Promoter (<=1kb)	0	1000	44.0626	-1	-1	NA	NA	NA	NA	NA	NA
chr7:89629632:89630623	Promoter (<=1kb)	0	1000	27.03644	-1	-1	NA	NA	NA	NA	NA	NA
chr7:89778959:89779500	Promoter (<=1kb)	0	1000	24.0596	-1	-1	NA	NA	NA	NA	NA	NA
chr7:90124966:90125883	Promoter (<=1kb)	0	1000	29.955	-1	-1	NA	NA	NA	NA	NA	NA
chr7:96981281:96981884	Promoter (<=1kb)	0	1000	20.16074	-1	-1	NA	NA	NA	NA	NA	NA
chr7:97345397:97346341	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	157.0392	-1	-1
chr7:97345608:97346106	Promoter (<=1kb)	0	1000	27.4613	-1	-1	NA	NA	NA	NA	NA	NA
chr7:97437482:97438029	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	28.7058	-1	-1
chr7:98351755:98352492	Promoter (<=1kb)	0	1000	17.07259	-1	-1	NA	NA	NA	NA	NA	NA
chr7:98790063:98790797	Promoter (<=1kb)	0	1000	17.03898	-1	-1	NA	NA	NA	NA	NA	NA
chr7:98810622:98811049	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000033001.6/ENSMUSG00000030747.6, intron 4 of 7)	8264	1000	24.1314	-1	-1
chr7:99132772:99133227	Promoter (<=1kb)	0	1000	15.6595	-1	-1	NA	NA	NA	NA	NA	NA
chr7:99283208:99283749	Distal Intergenic	-6898	1000	16.53936	-1	-1	NA	NA	NA	NA	NA	NA
chr7:99313905:99314577	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	21.0952	-1	-1
chr7:99659871:99661118	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	750	1000	40.71629	-1	-1
chr7:99770288:99771120	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	196.9337	-1	-1
chr7:99770343:99771053	Promoter (<=1kb)	0	1000	49.9769	-1	-1	NA	NA	NA	NA	NA	NA
chr7:99808356:99809137	Promoter (<=1kb)	0	1000	15.09643	-1	-1	NA	NA	NA	NA	NA	NA
chr8:10027491:10028026	Promoter (<=1kb)	0	1000	26.8596	-1	-1	NA	NA	NA	NA	NA	NA
chr8:105317704:105318347	Promoter (<=1kb)	0	1000	34.0714	-1	-1	NA	NA	NA	NA	NA	NA
chr8:105317733:105318764	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	34.22212	-1	-1
chr8:106362771:106363640	Promoter (<=1kb)	0	1000	24.9195	-1	-1	NA	NA	NA	NA	NA	NA
chr8:106434476:106435270	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	173.0693	-1	-1
chr8:106434638:106435152	Promoter (<=1kb)	0	1000	30.1029	-1	-1	NA	NA	NA	NA	NA	NA
chr8:106586806:106587577	Promoter (<=1kb)	0	1000	30.2991	-1	-1	NA	NA	NA	NA	NA	NA
chr8:106607250:106607736	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	50.84	-1	-1
chr8:106607282:106607780	Promoter (<=1kb)	0	1000	27.6275	-1	-1	NA	NA	NA	NA	NA	NA
chr8:107619937:107620533	Promoter (<=1kb)	0	1000	14.23416	-1	-1	NA	NA	NA	NA	NA	NA
chr8:107822761:107823430	Promoter (<=1kb)	0	1000	15.38285	-1	-1	NA	NA	NA	NA	NA	NA
chr8:110292100:110292740	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	36.9525	-1	-1
chr8:110292158:110292801	Promoter (<=1kb)	0	1000	59.4612	-1	-1	NA	NA	NA	NA	NA	NA
chr8:110419308:110420149	Promoter (<=1kb)	0	1000	40.02421	-1	-1	NA	NA	NA	NA	NA	NA
chr8:110419349:110420163	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	29.79396	-1	-1
chr8:110432012:110432436	Promoter (<=1kb)	0	1000	14.5555	-1	-1	NA	NA	NA	NA	NA	NA
chr8:110504996:110505566	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	17.7344	-1	-1
chr8:110505007:110505550	Promoter (<=1kb)	0	1000	32.068	-1	-1	NA	NA	NA	NA	NA	NA
chr8:111573204:111573929	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	49.1177	-1	-1
chr8:111573257:111573902	Promoter (<=1kb)	0	1000	25.7415	-1	-1	NA	NA	NA	NA	NA	NA
chr8:111760100:111761107	Promoter (<=1kb)	0	1000	22.9446	-1	-1	NA	NA	NA	NA	NA	NA
chr8:111821030:111821568	Promoter (<=1kb)	0	1000	23.6914	-1	-1	NA	NA	NA	NA	NA	NA
chr8:111871896:111872446	Promoter (<=1kb)	0	1000	21.9782	-1	-1	NA	NA	NA	NA	NA	NA
chr8:112369982:112370695	Promoter (<=1kb)	0	1000	26.3124	-1	-1	NA	NA	NA	NA	NA	NA
chr8:112370022:112370708	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	27.0939	-1	-1
chr8:112603075:112603523	Promoter (<=1kb)	0	1000	16.17275	-1	-1	NA	NA	NA	NA	NA	NA
chr8:112737623:112738181	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	40.8335	-1	-1
chr8:112761261:112761834	NA	NA	NA	NA	NA	NA	Distal Intergenic	-3787	1000	62.4789	-1	-1
chr8:11547119:11547763	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	112.0364	-1	-1
chr8:11547184:11547761	Promoter (<=1kb)	0	1000	36.8353	-1	-1	NA	NA	NA	NA	NA	NA
chr8:115703996:115704758	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000004756.14/ENSMUSG00000004637.16, intron 8 of 8)	74895	1000	26.5769	-1	-1
chr8:116288874:116289461	NA	NA	NA	NA	NA	NA	Distal Intergenic	-22670	1000	43.0819	-1	-1
chr8:116288948:116289437	Distal Intergenic	-22694	1000	24.0352	-1	-1	NA	NA	NA	NA	NA	NA
chr8:11684887:11685739	Promoter (<=1kb)	0	1000	35.5679	-1	-1	NA	NA	NA	NA	NA	NA
chr8:117010741:117011087	NA	NA	NA	NA	NA	NA	Distal Intergenic	-72713	1000	25.9713	-1	-1
chr8:117719779:117720433	Promoter (<=1kb)	0	1000	22.01973	-1	-1	NA	NA	NA	NA	NA	NA
chr8:11805715:11806401	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	-1916	1000	91.0423	-1	-1
chr8:11805883:11806254	Intron (ENSMUST00000210104.2/ENSMUSG00000031511.17, intron 2 of 4)	-2063	1000	16.38022	-1	-1	NA	NA	NA	NA	NA	NA
chr8:120164749:120165254	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	821	1000	28.0679	-1	-1
chr8:120285101:120285732	Promoter (<=1kb)	0	1000	17.07109	-1	-1	NA	NA	NA	NA	NA	NA
chr8:120730924:120731490	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	1459	1000	64.7264	-1	-1
chr8:120731070:120731412	Promoter (1-2kb)	1605	1000	18.21681	-1	-1	NA	NA	NA	NA	NA	NA
chr8:120827428:120828481	Promoter (<=1kb)	0	1000	41.2747	-1	-1	NA	NA	NA	NA	NA	NA
chr8:120827657:120828615	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	83.5309	-1	-1
chr8:120940474:120941024	Intron (ENSMUST00000183235.2/ENSMUSG00000097960.2, intron 2 of 2)	13945	1000	20.2109	-1	-1	NA	NA	NA	NA	NA	NA
chr8:120940523:120940956	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000183235.2/ENSMUSG00000097960.2, intron 2 of 2)	14013	1000	16.63644	-1	-1
chr8:120985987:120986423	Intron (ENSMUST00000180448.3/ENSMUSG00000031822.21, intron 1 of 2)	30792	1000	18.25878	-1	-1	NA	NA	NA	NA	NA	NA
chr8:120991355:120992723	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000180448.3/ENSMUSG00000031822.21, intron 1 of 2)	27632	1000	53.59352	-1	-1
chr8:120991438:120992648	Intron (ENSMUST00000180448.3/ENSMUSG00000031822.21, intron 1 of 2)	27707	1000	35.67118	-1	-1	NA	NA	NA	NA	NA	NA
chr8:121091735:121092207	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000180448.3/ENSMUSG00000031822.21, intron 2 of 2)	-3695	1000	19.92016	-1	-1
chr8:121394468:121395423	Promoter (<=1kb)	0	1000	24.0028	-1	-1	NA	NA	NA	NA	NA	NA
chr8:121420535:121420908	NA	NA	NA	NA	NA	NA	Distal Intergenic	8397	1000	21.3009	-1	-1
chr8:121834798:121835316	Promoter (<=1kb)	0	1000	17.74048	-1	-1	NA	NA	NA	NA	NA	NA
chr8:122278202:122278703	3' UTR	7075	1000	16.29364	-1	-1	NA	NA	NA	NA	NA	NA
chr8:122289238:122290256	Intron (ENSMUST00000059018.14/ENSMUSG00000052934.15, intron 2 of 8)	-2536	1000	24.70354	-1	-1	NA	NA	NA	NA	NA	NA
chr8:122289269:122290124	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000059018.14/ENSMUSG00000052934.15, intron 2 of 8)	-2567	1000	41.2624	-1	-1
chr8:122305418:122306121	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	44.6497	-1	-1
chr8:122305420:122306119	Promoter (<=1kb)	0	1000	24.1435	-1	-1	NA	NA	NA	NA	NA	NA
chr8:123008120:123008891	Promoter (<=1kb)	0	1000	36.0485	-1	-1	NA	NA	NA	NA	NA	NA
chr8:123008121:123008871	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-9	1000	119.6024	-1	-1
chr8:123103030:123103884	Promoter (<=1kb)	0	1000	34.025	-1	-1	NA	NA	NA	NA	NA	NA
chr8:123103082:123103492	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	24.4302	-1	-1
chr8:123187228:123188036	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	27.10216	-1	-1
chr8:123202693:123203011	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	17.96475	-1	-1
chr8:123222197:123222606	NA	NA	NA	NA	NA	NA	Exon (ENSMUST00000067252.14/ENSMUSG00000014444.18, exon 20 of 51)	2337	1000	23.4439	-1	-1
chr8:123362925:123363481	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000127984.9/ENSMUSG00000006362.17, intron 7 of 11)	9724	1000	18.79845	-1	-1
chr8:123378352:123378796	Intron (ENSMUST00000127984.9/ENSMUSG00000006362.17, intron 1 of 11)	-5147	1000	15.06545	-1	-1	NA	NA	NA	NA	NA	NA
chr8:123768904:123769611	Promoter (<=1kb)	0	1000	39.668	-1	-1	NA	NA	NA	NA	NA	NA
chr8:123768918:123769602	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	70.1168	-1	-1
chr8:123791820:123792543	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	143.0052	-1	-1
chr8:123791827:123792589	Promoter (<=1kb)	0	1000	55.8951	-1	-1	NA	NA	NA	NA	NA	NA
chr8:124204328:124204939	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	55.9079	-1	-1
chr8:124204361:124205043	Promoter (<=1kb)	0	1000	51.8404	-1	-1	NA	NA	NA	NA	NA	NA
chr8:124621498:124622324	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-8	1000	19.9978	-1	-1
chr8:124621522:124622121	Promoter (<=1kb)	-32	1000	19.76459	-1	-1	NA	NA	NA	NA	NA	NA
chr8:124675826:124676292	Promoter (<=1kb)	0	1000	21.52247	-1	-1	NA	NA	NA	NA	NA	NA
chr8:124709539:124710142	Promoter (<=1kb)	0	1000	29.0788	-1	-1	NA	NA	NA	NA	NA	NA
chr8:124957812:124958774	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	169.90866	-1	-1
chr8:124957837:124958442	Promoter (<=1kb)	0	1000	37.5943	-1	-1	NA	NA	NA	NA	NA	NA
chr8:125037663:125038033	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000034458.9/ENSMUSG00000089704.10, intron 3 of 15)	-4417	1000	20.79466	-1	-1
chr8:125161117:125161556	Promoter (<=1kb)	-40	1000	26.2895	-1	-1	NA	NA	NA	NA	NA	NA
chr8:125448639:125449222	Promoter (<=1kb)	0	1000	25.27465	-1	-1	NA	NA	NA	NA	NA	NA
chr8:127318615:127318971	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	1754	1000	19.36667	-1	-1
chr8:127463238:127463770	NA	NA	NA	NA	NA	NA	Distal Intergenic	21314	1000	18.64888	-1	-1
chr8:127501623:127502233	NA	NA	NA	NA	NA	NA	Distal Intergenic	-16539	1000	20.91961	-1	-1
chr8:127603053:127603960	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	75.00598	-1	-1
chr8:127603236:127603870	Promoter (<=1kb)	-48	1000	20.31417	-1	-1	NA	NA	NA	NA	NA	NA
chr8:128027191:128027608	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	1098	1000	16.09056	-1	-1
chr8:129321202:129321606	NA	NA	NA	NA	NA	NA	Distal Intergenic	-38811	1000	17.74473	-1	-1
chr8:129960285:129961236	Promoter (<=1kb)	0	1000	35.33622	-1	-1	NA	NA	NA	NA	NA	NA
chr8:129960385:129961210	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	40.2573	-1	-1
chr8:13154688:13155975	Promoter (<=1kb)	0	1000	32.79329	-1	-1	NA	NA	NA	NA	NA	NA
chr8:13208918:13209384	Promoter (<=1kb)	0	1000	28.257	-1	-1	NA	NA	NA	NA	NA	NA
chr8:13337378:13338075	Promoter (<=1kb)	0	1000	18.12012	-1	-1	NA	NA	NA	NA	NA	NA
chr8:14938290:14939077	Promoter (<=1kb)	0	1000	14.73898	-1	-1	NA	NA	NA	NA	NA	NA
chr8:15123790:15124491	NA	NA	NA	NA	NA	NA	Exon (ENSMUST00000131251.2/ENSMUSG00000031461.5, exon 6 of 6)	13600	1000	66.0657	-1	-1
chr8:18644720:18645825	Promoter (<=1kb)	0	1000	20.07977	-1	-1	NA	NA	NA	NA	NA	NA
chr8:18896066:18896589	Promoter (<=1kb)	0	1000	23.5867	-1	-1	NA	NA	NA	NA	NA	NA
chr8:23083307:23084102	Promoter (<=1kb)	0	1000	28.3069	-1	-1	NA	NA	NA	NA	NA	NA
chr8:23522145:23522522	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000110688.9/ENSMUSG00000031543.19, intron 1 of 42)	-2593	1000	17.8888	-1	-1
chr8:23548329:23548947	Promoter (<=1kb)	0	1000	18.46573	-1	-1	NA	NA	NA	NA	NA	NA
chr8:23632587:23633294	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	26.80035	-1	-1
chr8:25015213:25015576	NA	NA	NA	NA	NA	NA	Distal Intergenic	15236	1000	28.57	-1	-1
chr8:25506513:25507376	Promoter (<=1kb)	0	1000	13.91829	-1	-1	NA	NA	NA	NA	NA	NA
chr8:26275061:26275814	Promoter (<=1kb)	0	1000	35.3143	-1	-1	NA	NA	NA	NA	NA	NA
chr8:26608697:26609818	Promoter (<=1kb)	0	1000	31.85407	-1	-1	NA	NA	NA	NA	NA	NA
chr8:27203638:27204121	NA	NA	NA	NA	NA	NA	Distal Intergenic	-45304	1000	18.29526	-1	-1
chr8:27203710:27204118	Distal Intergenic	-45376	1000	16.71463	-1	-1	NA	NA	NA	NA	NA	NA
chr8:35432391:35433090	Promoter (<=1kb)	0	1000	17.93383	-1	-1	NA	NA	NA	NA	NA	NA
chr8:3550263:3550709	Promoter (<=1kb)	0	1000	24.3011	-1	-1	NA	NA	NA	NA	NA	NA
chr8:3566322:3567144	Promoter (<=1kb)	0	1000	22.69919	-1	-1	NA	NA	NA	NA	NA	NA
chr8:35685087:35685575	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-217	1000	23.92008	-1	-1
chr8:3671243:3671833	Promoter (<=1kb)	0	1000	28.2928	-1	-1	NA	NA	NA	NA	NA	NA
chr8:3726320:3726722	Promoter (<=1kb)	0	1000	16.37624	-1	-1	NA	NA	NA	NA	NA	NA
chr8:41588532:41588996	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	-1769	1000	25.12728	-1	-1
chr8:41692329:41693310	Promoter (<=1kb)	0	1000	32.12311	-1	-1	NA	NA	NA	NA	NA	NA
chr8:41692397:41692971	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	25.2263	-1	-1
chr8:4288693:4289341	Promoter (<=1kb)	0	1000	27.54588	-1	-1	NA	NA	NA	NA	NA	NA
chr8:4325685:4326149	Promoter (<=1kb)	0	1000	21.44707	-1	-1	NA	NA	NA	NA	NA	NA
chr8:4325689:4326073	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	23.5231	-1	-1
chr8:46208447:46208858	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000067065.14/ENSMUSG00000031626.19, intron 6 of 25)	-7287	1000	15.55305	-1	-1
chr8:46452786:46453409	Promoter (<=1kb)	0	1000	20.5329	-1	-1	NA	NA	NA	NA	NA	NA
chr8:46616441:46617007	Promoter (<=1kb)	0	1000	47.7209	-1	-1	NA	NA	NA	NA	NA	NA
chr8:46663778:46664480	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	27.13949	-1	-1
chr8:46663857:46664541	Promoter (<=1kb)	0	1000	17.3224	-1	-1	NA	NA	NA	NA	NA	NA
chr8:47139865:47140352	Intron (ENSMUST00000208508.3/ENSMUSG00000097534.5, intron 2 of 4)	52191	1000	18.05754	-1	-1	NA	NA	NA	NA	NA	NA
chr8:47193703:47194346	Promoter (<=1kb)	402	1000	34.574	-1	-1	NA	NA	NA	NA	NA	NA
chr8:47742167:47742675	Promoter (<=1kb)	0	1000	19.41262	-1	-1	NA	NA	NA	NA	NA	NA
chr8:48127995:48128889	Promoter (<=1kb)	0	1000	23.9804	-1	-1	NA	NA	NA	NA	NA	NA
chr8:48166884:48167477	Promoter (<=1kb)	0	1000	14.36075	-1	-1	NA	NA	NA	NA	NA	NA
chr8:61343198:61343913	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	75.6133	-1	-1
chr8:61435991:61436574	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	28.7616	-1	-1
chr8:69246214:69246864	Promoter (<=1kb)	0	1000	16.79118	-1	-1	NA	NA	NA	NA	NA	NA
chr8:70448604:70449250	Promoter (<=1kb)	0	1000	14.15455	-1	-1	NA	NA	NA	NA	NA	NA
chr8:70664725:70665640	Promoter (<=1kb)	0	1000	34.02384	-1	-1	NA	NA	NA	NA	NA	NA
chr8:70665107:70665622	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-152	1000	18.27424	-1	-1
chr8:70735165:70735867	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	206.1299	-1	-1
chr8:70735319:70735843	Promoter (<=1kb)	0	1000	37.5628	-1	-1	NA	NA	NA	NA	NA	NA
chr8:70755033:70755564	Promoter (<=1kb)	0	1000	15.35554	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71105897:71106260	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	1769	1000	20.55774	-1	-1
chr8:71111731:71112665	Promoter (<=1kb)	0	1000	16.65454	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71249160:71250053	Promoter (<=1kb)	0	1000	17.50337	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71309253:71309988	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	37.0836	-1	-1
chr8:71317912:71318881	Exon (ENSMUST00000050921.3/ENSMUSG00000020887.4, exon 1 of 1)	-2010	1000	15.99639	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71725109:71725573	Promoter (<=1kb)	0	1000	13.75648	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71819371:71820341	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	30.27943	-1	-1
chr8:71819388:71820395	Promoter (<=1kb)	0	1000	34.92393	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71823873:71824457	Promoter (<=1kb)	0	1000	22.6738	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71835184:71835633	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-580	1000	19.16018	-1	-1
chr8:71917141:71917844	Promoter (<=1kb)	0	1000	34.7661	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71917258:71917926	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	53.3772	-1	-1
chr8:71921455:71922572	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	167.5148	-1	-1
chr8:71921520:71922382	Promoter (<=1kb)	0	1000	44.97492	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71928859:71929650	NA	NA	NA	NA	NA	NA	3' UTR	5804	1000	25.85107	-1	-1
chr8:71928901:71929597	3' UTR	5846	1000	20.94579	-1	-1	NA	NA	NA	NA	NA	NA
chr8:71940312:71941478	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	25.45682	-1	-1
chr8:72044384:72045464	Promoter (<=1kb)	0	1000	65.6206	-1	-1	NA	NA	NA	NA	NA	NA
chr8:72044553:72045341	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	25.2608	-1	-1
chr8:72063384:72064053	Promoter (<=1kb)	0	1000	18.99543	-1	-1	NA	NA	NA	NA	NA	NA
chr8:72914627:72915180	Promoter (<=1kb)	0	1000	13.75421	-1	-1	NA	NA	NA	NA	NA	NA
chr8:72993197:72994113	Promoter (<=1kb)	0	1000	16.20877	-1	-1	NA	NA	NA	NA	NA	NA
chr8:73197248:73198014	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	52.4142	-1	-1
chr8:73197354:73197923	Promoter (<=1kb)	0	1000	34.9801	-1	-1	NA	NA	NA	NA	NA	NA
chr8:73228543:73229236	Promoter (<=1kb)	0	1000	23.18305	-1	-1	NA	NA	NA	NA	NA	NA
chr8:73246394:73246805	Promoter (<=1kb)	0	1000	21.75792	-1	-1	NA	NA	NA	NA	NA	NA
chr8:73301882:73302783	Promoter (<=1kb)	0	1000	18.97087	-1	-1	NA	NA	NA	NA	NA	NA
chr8:73324453:73325475	Promoter (<=1kb)	0	1000	26.30254	-1	-1	NA	NA	NA	NA	NA	NA
chr8:73331772:73332326	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000212763.2/ENSMUSG00000031791.9, intron 1 of 4)	5837	1000	18.78044	-1	-1
chr8:75760228:75760876	Promoter (<=1kb)	0	1000	14.36353	-1	-1	NA	NA	NA	NA	NA	NA
chr8:77628492:77629099	Promoter (<=1kb)	0	1000	21.3263	-1	-1	NA	NA	NA	NA	NA	NA
chr8:77628685:77629069	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	22.1537	-1	-1
chr8:78201227:78201682	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000076316.6/ENSMUSG00000037148.9, intron 1 of 22)	-42003	1000	41.9374	-1	-1
chr8:79755692:79757116	Promoter (<=1kb)	476	1000	42.22453	-1	-1	NA	NA	NA	NA	NA	NA
chr8:80021178:80021921	Promoter (<=1kb)	0	1000	25.7376	-1	-1	NA	NA	NA	NA	NA	NA
chr8:80021247:80021909	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	44.9726	-1	-1
chr8:80365554:80366544	Promoter (<=1kb)	0	1000	47.7834	-1	-1	NA	NA	NA	NA	NA	NA
chr8:81465642:81466310	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	67.7369	-1	-1
chr8:81465731:81466400	Promoter (<=1kb)	0	1000	24.8209	-1	-1	NA	NA	NA	NA	NA	NA
chr8:81741266:81741803	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	22.40831	-1	-1
chr8:81741300:81741797	Promoter (<=1kb)	0	1000	15.2267	-1	-1	NA	NA	NA	NA	NA	NA
chr8:84058837:84059328	Promoter (<=1kb)	0	1000	20.68401	-1	-1	NA	NA	NA	NA	NA	NA
chr8:84168918:84169482	Promoter (<=1kb)	0	1000	28.9306	-1	-1	NA	NA	NA	NA	NA	NA
chr8:84168972:84169573	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	29.2179	-1	-1
chr8:84292902:84293793	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	163.517	-1	-1
chr8:84293140:84293825	Promoter (<=1kb)	0	1000	65.7688	-1	-1	NA	NA	NA	NA	NA	NA
chr8:84299879:84300325	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	17.77726	-1	-1
chr8:84441540:84442223	Promoter (<=1kb)	0	1000	28.2194	-1	-1	NA	NA	NA	NA	NA	NA
chr8:84698743:84699554	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-68	1000	134.2776	-1	-1
chr8:84698819:84699641	Promoter (<=1kb)	0	1000	61.0076	-1	-1	NA	NA	NA	NA	NA	NA
chr8:84723119:84723966	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	24.0998	-1	-1
chr8:84723241:84723953	Promoter (<=1kb)	0	1000	14.59654	-1	-1	NA	NA	NA	NA	NA	NA
chr8:84731085:84731999	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-258	1000	157.1087	-1	-1
chr8:84731111:84731973	Promoter (<=1kb)	-284	1000	30.9161	-1	-1	NA	NA	NA	NA	NA	NA
chr8:85387484:85388246	NA	NA	NA	NA	NA	NA	Promoter (1-2kb)	1237	1000	43.6477	-1	-1
chr8:85566816:85567579	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	140.8269	-1	-1
chr8:85566901:85567605	Promoter (<=1kb)	0	1000	29.7338	-1	-1	NA	NA	NA	NA	NA	NA
chr8:85715942:85716696	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	-536	1000	49.1511	-1	-1
chr8:85753079:85753814	Promoter (<=1kb)	0	1000	19.99005	-1	-1	NA	NA	NA	NA	NA	NA
chr8:85763313:85763936	Promoter (<=1kb)	0	1000	17.92523	-1	-1	NA	NA	NA	NA	NA	NA
chr8:86281373:86282331	NA	NA	NA	NA	NA	NA	Promoter (<=1kb)	0	1000	274.54617	-1	-1
chr8:86281419:86282276	Promoter (<=1kb)	0	1000	54.9769	-1	-1	NA	NA	NA	NA	NA	NA
chr8:86587217:86587603	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000159716.8/ENSMUSG00000036879.16, intron 2 of 4)	-6151	1000	22.1068	-1	-1
chr8:87350336:87350812	Promoter (<=1kb)	0	1000	16.0241	-1	-1	NA	NA	NA	NA	NA	NA
chr8:87611646:87612146	Promoter (<=1kb)	0	1000	16.68328	-1	-1	NA	NA	NA	NA	NA	NA
chr8:88685635:88686074	Promoter (<=1kb)	149	1000	13.62644	-1	-1	NA	NA	NA	NA	NA	NA
chr8:88845165:88845749	Promoter (<=1kb)	0	1000	17.68619	-1	-1	NA	NA	NA	NA	NA	NA
chr8:89423330:89423754	Promoter (<=1kb)	0	1000	16.43185	-1	-1	NA	NA	NA	NA	NA	NA
chr8:91595867:91596638	NA	NA	NA	NA	NA	NA	Intron (ENSMUST00000048665.8/ENSMUSG00000056608.15, intron 2 of 39)	-6571	1000	21.84848	-1	-1
chr8:91634513:91635405	Promoter (<=1kb)	0	1000	30.0505	-1	-1	NA	NA	NA	NA	NA	NA
