peak_id	WT	TG
18:34542277:34542909	0	1
18:34639707:34640136	0	1
18:34757632:34758018	0	1
18:34884533:34884813	0	1
18:34992914:34993994	0	1
18:35064800:35065564	0	1
18:35087123:35088026	0	1
18:35251624:35252015	0	1
18:35631855:35632146	0	1
18:35686181:35686538	0	1
18:35731586:35731962	0	1
18:35788008:35788593	0	1
18:35863314:35863723	0	1
18:35904317:35904790	0	1
18:35948622:35948967	0	1
18:35962958:35963530	0	1
18:35974462:35974707	0	1
18:36072668:36072915	0	1
18:36413861:36414453	0	1
18:36419690:36420138	0	1
18:36453135:36453419	0	1
18:36481771:36482020	0	1
18:36599573:36599977	0	1
18:36692440:36693815	0	1
18:36812097:36812869	0	1
18:36867994:36868622	0	1
18:36877231:36877865	0	1
18:36916043:36916582	0	1
18:36926762:36927246	0	1
18:37777239:37777478	0	1
18:38068101:38068715	0	1
18:38318775:38319168	0	1
18:38429682:38430378	0	1
18:38471715:38472350	0	1
18:38552017:38552238	0	1
18:39125916:39126385	0	1
18:39348189:39348684	0	1
18:39374082:39374410	0	1
18:39431821:39432139	0	1
18:39622896:39623147	0	1
18:39623539:39624797	0	1
18:39813099:39813351	0	1
18:40352164:40352689	0	1
18:42084189:42084441	0	1
18:42226476:42226720	0	1
18:42242350:42242659	0	1
18:42395007:42395551	0	1
18:42408085:42408617	0	1
18:42644319:42644821	0	1
18:44492806:44493464	0	1
18:44513227:44513700	0	1
18:44961255:44962303	0	1
18:46331902:46332178	0	1
18:46413675:46414374	0	1
18:46514039:46514412	0	1
18:46658857:46659348	0	1
18:46730445:46730987	0	1
18:46874629:46875037	0	1
18:49888410:49888928	0	1
18:49965227:49965648	0	1
18:50261151:50261406	0	1
18:52598693:52598993	0	1
18:53309355:53309693	0	1
18:53877507:53878107	0	1
18:55284118:55284495	0	1
18:56565071:56565322	0	1
18:56705628:56706341	0	1
18:56840541:56840932	0	1
18:57108213:57108500	0	1
18:57487591:57488175	0	1
18:60659094:60659480	0	1
18:60693699:60694077	0	1
18:60724635:60724967	0	1
18:60727822:60728700	0	1
18:60753501:60753805	0	1
18:60771256:60771490	0	1
18:60881665:60882061	0	1
18:60907319:60907899	0	1
18:60963958:60964223	0	1
18:61080818:61081121	0	1
18:61096355:61096791	0	1
18:61309857:61310403	0	1
18:61344428:61344861	0	1
18:61465751:61466084	0	1
18:61530975:61531250	0	1
18:61533429:61533783	0	1
18:61622295:61622678	0	1
18:61643040:61643304	0	1
18:61664963:61665213	0	1
18:61667826:61668085	0	1
18:61668823:61669585	0	1
18:61687729:61688556	0	1
18:61798570:61798856	0	1
18:62273375:62273651	0	1
18:62307955:62308267	0	1
18:62312879:62313339	0	1
18:63841522:63842254	0	1
18:64621856:64622311	0	1
18:64649506:64649926	0	1
18:65124315:65124610	0	1
18:65462134:65462584	0	1
18:65563712:65564366	0	1
18:65933262:65933606	0	1
18:66135708:66136072	0	1
18:67431772:67432002	0	1
18:67523445:67524082	0	1
18:67581660:67582686	0	1
18:67712236:67712574	0	1
18:67857149:67858031	0	1
18:67907696:67908630	0	1
18:67933032:67933455	0	1
18:68327527:68327785	0	1
18:68432874:68433542	0	1
18:69477219:69477531	0	1
18:70605454:70606048	0	1
18:70701177:70701651	0	1
18:70701941:70702254	0	1
18:73705363:73705691	0	1
18:73836750:73837079	0	1
18:74340764:74341238	0	1
18:74348998:74349571	0	1
18:74401021:74401425	0	1
18:74575422:74576035	0	1
18:74678327:74678601	0	1
18:74911884:74912391	0	1
18:75133479:75133825	0	1
18:75151614:75152033	0	1
18:75195543:75195766	0	1
18:75644223:75644505	0	1
18:76374346:76374697	0	1
18:77031592:77032143	0	1
18:77273244:77273656	0	1
18:77861213:77862431	0	1
18:77881969:77882220	0	1
18:77981170:77981726	0	1
18:79076560:79076959	0	1
18:80243634:80244038	0	1
18:80249851:80250418	0	1
18:80283317:80283765	0	1
18:80299437:80299892	0	1
18:80512483:80513568	0	1
18:80597915:80598155	0	1
18:80750975:80751498	0	1
18:80756097:80756458	0	1
18:82710238:82710620	0	1
18:82932464:82933116	0	1
18:84105634:84106465	0	1
18:84607625:84608025	0	1
18:84703668:84704096	0	1
18:84969601:84970144	0	1
19:3332942:3333219	0	1
19:3375360:3375620	0	1
19:3625345:3625754	0	1
19:3741286:3741595	0	1
19:3817843:3818172	0	1
19:3818655:3818914	0	1
19:3962166:3963114	0	1
19:4050261:4050707	0	1
19:4062458:4063042	0	1
19:4146996:4147352	0	1
19:4171040:4171587	0	1
19:4175527:4176144	0	1
19:4198486:4198854	0	1
19:4213171:4213404	0	1
19:4237001:4237383	0	1
19:4241839:4242260	0	1
19:4251586:4251970	0	1
19:4307353:4308055	0	1
19:4447061:4448016	0	1
19:4560378:4560809	0	1
19:4806120:4807064	0	1
19:4861229:4861824	0	1
19:4889320:4889543	0	1
19:4904936:4905441	0	1
19:4926371:4926639	0	1
19:4927886:4928271	0	1
19:4978142:4978589	0	1
19:4992891:4993259	0	1
19:5012019:5012635	0	1
19:5074029:5074648	0	1
19:5156661:5157360	0	1
19:5168208:5168565	0	1
19:5345090:5345704	0	1
19:5416081:5417248	0	1
19:5438486:5438938	0	1
19:5474433:5475045	0	1
19:5507560:5507866	0	1
19:5510496:5510740	0	1
19:5538137:5538575	0	1
19:5539140:5539816	0	1
19:5560434:5560970	0	1
19:5617330:5617930	0	1
19:5659543:5660126	0	1
19:5687528:5688051	0	1
19:5738390:5739279	0	1
19:5739584:5740047	0	1
19:5763832:5764154	0	1
19:5774482:5775514	0	1
19:5853305:5853840	0	1
19:5872249:5872664	0	1
19:5895486:5896032	0	1
19:5899303:5899752	0	1
19:5900120:5900558	0	1
19:5925111:5925363	0	1
19:5962746:5963243	0	1
19:6013927:6014274	0	1
19:6065218:6065965	0	1
19:6096616:6097367	0	1
19:6107663:6108215	0	1
19:6126696:6127523	0	1
19:6134807:6135139	0	1
19:6177788:6178329	0	1
19:6285636:6286581	0	1
19:6291289:6291815	0	1
19:6326712:6327001	0	1
19:6356236:6356550	0	1
19:6413368:6414105	0	1
19:6434989:6435297	0	1
19:6502167:6502390	0	1
19:6846846:6847108	0	1
19:6886849:6887814	0	1
19:6898427:6899785	0	1
19:6918747:6920088	0	1
19:6928794:6929165	0	1
19:6951788:6952381	0	1
19:6952853:6954052	0	1
19:6957016:6958269	0	1
19:6964295:6964638	0	1
19:6969821:6970250	0	1
19:7017170:7017733	0	1
19:7033896:7034307	0	1
19:7035091:7035542	0	1
19:7183343:7183909	0	1
19:7194242:7194467	0	1
19:7194700:7195205	0	1
19:7218003:7218694	0	1
19:7284332:7284767	0	1
19:7460485:7461078	0	1
19:7471410:7472250	0	1
19:8690740:8691085	0	1
19:8734128:8734672	0	1
19:8751639:8752001	0	1
19:8763601:8764027	0	1
19:8775560:8776070	0	1
19:8779588:8780271	0	1
19:8796508:8796781	0	1
19:8797332:8798060	0	1
19:8848724:8849176	0	1
19:8870125:8870510	0	1
19:8875242:8875702	0	1
19:8897538:8898170	0	1
19:8906557:8907311	0	1
19:8919041:8919920	0	1
19:8944198:8944832	0	1
19:9059814:9060072	0	1
19:9876978:9877515	0	1
19:9931678:9931929	0	1
19:9941941:9942167	0	1
19:10502572:10502860	0	1
19:10554522:10554874	0	1
19:10582611:10583257	0	1
19:10666203:10666713	0	1
19:10764063:10764367	0	1
19:10858536:10858952	0	1
19:10872511:10872820	0	1
19:11747428:11747921	0	1
19:11889293:11890366	0	1
19:11942669:11943171	0	1
19:11946988:11947212	0	1
19:11987613:11987950	0	1
19:12479476:12479761	0	1
19:12772034:12772441	0	1
19:12772727:12774103	0	1
19:14217853:14218128	0	1
19:14563485:14563760	0	1
19:16109573:16110143	0	1
19:16757673:16758646	0	1
19:18609001:18609318	0	1
19:18625641:18625990	0	1
19:18648025:18648516	0	1
19:18690142:18690907	0	1
19:21122159:21122483	0	1
19:21249299:21249766	0	1
19:21629972:21630974	0	1
19:21755436:21756004	0	1
19:23034129:23034668	0	1
19:23111262:23111811	0	1
19:23112247:23112661	0	1
19:23113169:23113553	0	1
19:23250962:23251474	0	1
19:23664369:23665040	0	1
19:24151418:24151814	0	1
19:24202196:24202560	0	1
19:24257657:24257996	0	1
19:24454528:24455276	0	1
19:24939012:24939273	0	1
19:27145420:27145681	0	1
19:27153142:27153420	0	1
19:27407053:27407616	0	1
19:28967679:28968010	0	1
19:29044415:29044827	0	1
19:29078508:29079027	0	1
19:29090111:29090452	0	1
19:29339140:29339580	0	1
19:29499309:29499663	0	1
19:29500302:29500561	0	1
19:30007466:30008011	0	1
19:30603029:30603355	0	1
19:31060087:31060420	0	1
19:32219746:32220003	0	1
19:32365366:32366946	0	1
19:32463177:32463460	0	1
19:32689467:32689925	0	1
19:32733828:32734146	0	1
19:32734699:32735034	0	1
19:32952156:32952413	0	1
19:33033847:33034151	0	1
19:36241874:36242252	0	1
19:36386927:36387283	0	1
19:36531350:36531945	0	1
19:36654457:36654685	0	1
19:36660155:36660382	0	1
19:36675661:36675949	0	1
19:36811870:36812369	0	1
19:36896051:36896705	0	1
19:36903200:36903754	0	1
19:36909867:36910105	0	1
19:37184199:37185245	0	1
19:37226219:37226609	0	1
19:37324881:37325305	0	1
19:37328042:37328575	0	1
19:37339564:37340358	0	1
19:37364390:37365082	0	1
19:37539145:37539399	0	1
19:38384661:38384971	0	1
19:38824807:38825199	0	1
19:40496953:40497208	0	1
19:40819535:40819950	0	1
19:40861793:40862257	0	1
19:40883002:40883228	0	1
19:41252167:41252778	0	1
19:41470754:41471706	0	1
19:41767973:41768253	0	1
19:41790451:41790858	0	1
19:41805745:41806084	0	1
19:41883311:41883548	0	1
19:41899945:41900541	0	1
19:41921516:41922081	0	1
19:41969663:41970102	0	1
19:41975606:41975857	0	1
19:42033883:42034224	0	1
19:42078269:42078922	0	1
19:42117473:42117828	0	1
19:42266876:42267269	0	1
19:42507087:42507696	0	1
19:43512771:43513561	0	1
19:43663185:43664125	0	1
19:43677939:43678240	0	1
19:43741117:43741878	0	1
19:43882711:43883044	0	1
19:43928485:43928796	0	1
19:44010107:44010471	0	1
19:44124075:44124372	0	1
19:44255429:44255720	0	1
19:44302835:44303316	0	1
19:44376855:44377325	0	1
19:44533796:44534530	0	1
19:44543515:44544136	0	1
19:44550997:44551369	0	1
19:44919260:44920154	0	1
19:44994468:44995261	0	1
19:45003410:45003658	0	1
19:45005200:45006466	0	1
19:45033489:45034140	0	1
19:45046655:45047207	0	1
19:45224999:45225416	0	1
19:45228623:45228870	0	1
19:45299218:45299526	0	1
19:45351819:45352505	0	1
19:45424622:45424891	0	1
19:45548782:45549259	0	1
19:45771870:45772294	0	1
19:45986338:45987445	0	1
19:45991730:45992153	0	1
19:46033612:46034253	0	1
19:46044469:46045216	0	1
19:46064159:46064665	0	1
19:46124436:46124940	0	1
19:46136686:46137055	0	1
19:46140423:46140975	0	1
19:46294024:46294268	0	1
19:46316528:46316969	0	1
19:46383408:46384443	0	1
19:46489719:46490359	0	1
19:46491915:46492368	0	1
19:46561551:46562022	0	1
19:46587233:46587569	0	1
19:46612693:46613118	0	1
19:46634679:46635094	0	1
19:46678163:46678594	0	1
19:46695739:46696118	0	1
19:46749874:46750272	0	1
19:47039260:47039508	0	1
19:47237253:47237746	0	1
19:47438808:47439394	0	1
19:47441141:47441484	0	1
19:47447245:47447630	0	1
19:47452406:47452809	0	1
19:47719882:47720388	0	1
19:47853821:47854375	0	1
19:53130712:53131582	0	1
19:53317496:53318099	0	1
19:53378761:53379376	0	1
19:53637189:53637647	0	1
19:53665607:53665895	0	1
19:53718130:53718464	0	1
19:53742833:53743292	0	1
19:53891416:53891705	0	1
19:53932174:53933451	0	1
19:55087733:55088000	0	1
19:55609821:55610061	0	1
19:56385449:56385679	0	1
19:56536582:56537092	0	1
19:56985761:56986158	0	1
19:57349094:57349937	0	1
19:57353363:57353592	0	1
19:58931724:58932321	0	1
19:59931702:59932372	0	1
19:60569223:60569691	0	1
19:60778897:60779583	0	1
2:3333416:3333640	0	1
2:3425117:3425490	0	1
2:3475925:3476231	0	1
2:3513733:3514365	0	1
2:4886379:4886697	0	1
2:4922546:4922822	0	1
2:4923553:4924024	0	1
2:5068752:5069056	0	1
2:5849699:5850286	0	1
2:5899886:5900199	0	1
2:6327599:6327922	0	1
2:10084793:10085392	0	1
2:11177148:11177400	0	1
2:11177999:11178291	0	1
2:11530862:11531401	0	1
2:11607817:11608352	0	1
2:11710001:11710235	0	1
2:11782227:11782632	0	1
2:11783017:11783451	0	1
2:12928688:12929267	0	1
2:13549159:13549554	0	1
2:14059850:14061345	0	1
2:14078557:14078892	0	1
2:15059823:15060190	0	1
2:18032366:18032725	0	1
2:18061023:18061968	0	1
2:18069038:18069955	0	1
2:18676808:18677665	0	1
2:18681381:18682039	0	1
2:18698604:18699493	0	1
2:19662293:19662879	0	1
2:20647746:20648042	0	1
2:20973428:20974090	0	1
2:22785298:22785874	0	1
2:22929848:22930392	0	1
2:22958017:22959095	0	1
2:23046014:23046768	0	1
2:24808957:24810049	0	1
2:24839549:24839813	0	1
2:24864908:24866194	0	1
2:25113749:25114042	0	1
2:25145373:25145668	0	1
2:25152367:25152750	0	1
2:25162250:25162615	0	1
2:25222384:25222827	0	1
2:25436751:25437145	0	1
2:25447733:25448338	0	1
2:25464690:25465259	0	1
2:25511919:25512195	0	1
2:25911407:25912155	0	1
2:26012286:26012915	0	1
2:26029893:26030630	0	1
2:26127093:26127602	0	1
2:26279035:26279377	0	1
2:26298821:26299353	0	1
2:26335745:26336163	0	1
2:26792707:26793209	0	1
2:26822871:26823896	0	1
2:26854179:26854698	0	1
2:26899617:26900118	0	1
2:27127494:27127732	0	1
2:27316352:27316594	0	1
2:27361213:27361597	0	1
2:27365520:27366085	0	1
2:27430020:27430418	0	1
2:28336570:28336999	0	1
2:28437755:28438109	0	1
2:28730076:28730650	0	1
2:28950208:28950694	0	1
2:29014905:29015428	0	1
2:29088497:29088763	0	1
2:29106282:29106506	0	1
2:29595562:29595892	0	1
2:29692459:29692903	0	1
2:29717247:29717585	0	1
2:29825328:29825657	0	1
2:29855313:29855819	0	1
2:29938699:29939276	0	1
2:29956010:29956848	0	1
2:29983485:29984106	0	1
2:30014341:30014716	0	1
2:30023356:30023962	0	1
2:30061503:30062060	0	1
2:30095454:30096328	0	1
2:30127340:30127953	0	1
2:30282002:30282738	0	1
2:30299561:30299799	0	1
2:30305245:30306295	0	1
2:30361921:30362270	0	1
2:30385863:30386497	0	1
2:30548491:30548890	0	1
2:30608595:30608965	0	1
2:30697417:30698133	0	1
2:30857448:30858096	0	1
2:30871845:30872492	0	1
2:31042100:31042570	0	1
2:31462474:31463115	0	1
2:31578157:31578512	0	1
2:31661103:31661780	0	1
2:31974702:31975060	0	1
2:32022662:32023001	0	1
2:32027711:32028176	0	1
2:32149937:32150459	0	1
2:32177714:32178469	0	1
2:32246116:32246591	0	1
2:32250634:32251067	0	1
2:32252800:32253157	0	1
2:32271870:32272233	0	1
2:32285556:32285968	0	1
2:32305754:32306000	0	1
2:32306606:32307068	0	1
2:32308680:32308988	0	1
2:32309458:32309831	0	1
2:32314173:32314429	0	1
2:32460715:32460992	0	1
2:32480241:32480572	0	1
2:32498358:32499167	0	1
2:32516043:32516639	0	1
2:32523639:32523955	0	1
2:32602670:32603434	0	1
2:32647131:32647500	0	1
2:32665084:32665724	0	1
2:32856903:32857329	0	1
2:32871964:32872335	0	1
2:33093287:33093550	0	1
2:33105710:33106159	0	1
2:33321316:33321643	0	1
2:33358096:33358766	0	1
2:33531064:33531331	0	1
2:34296543:34297245	0	1
2:34644066:34644647	0	1
2:34661307:34662218	0	1
2:34689693:34689996	0	1
2:34691993:34692636	0	1
2:34715855:34716324	0	1
2:34794879:34795483	0	1
2:34817310:34817597	0	1
2:35090657:35091470	0	1
2:35227029:35227848	0	1
2:35472572:35472925	0	1
2:35788785:35789150	0	1
2:35869728:35869998	0	1
2:35939097:35939374	0	1
2:36026463:36026973	0	1
2:37248581:37249244	0	1
2:37320691:37321287	0	1
2:37332990:37333313	0	1
2:37593330:37593645	0	1
2:38177096:38177525	0	1
2:38533654:38534241	0	1
2:38674477:38674794	0	1
2:38713007:38713293	0	1
2:38843647:38843942	0	1
2:38894848:38895667	0	1
2:38897830:38898319	0	1
2:38955349:38955731	0	1
2:39116099:39116484	0	1
2:45006958:45007286	0	1
2:48350021:48350295	0	1
2:48704120:48704449	0	1
2:48839190:48839593	0	1
2:50186431:50186783	0	1
2:52314932:52315183	0	1
2:52632037:52632390	0	1
2:52784901:52785309	0	1
2:52828598:52828844	0	1
2:52869427:52869833	0	1
2:53081012:53082278	0	1
2:55390277:55390562	0	1
2:57006370:57006934	0	1
2:57027879:57028100	0	1
2:57127924:57128727	0	1
2:58379360:58379640	0	1
2:58408966:58409253	0	1
2:58456582:58456897	0	1
2:58457308:58457571	0	1
2:59659473:59659796	0	1
2:59712586:59713079	0	1
2:60040194:60040456	0	1
2:60519471:60519762	0	1
2:60553052:60553724	0	1
2:61423273:61423861	0	1
2:61541759:61542427	0	1
2:62494608:62495017	0	1
2:63928676:63928920	0	1
2:64853045:64853373	0	1
2:65068750:65069301	0	1
2:67311261:67311618	0	1
2:67538203:67538557	0	1
2:69504100:69504411	0	1
2:69543350:69544044	0	1
2:69553072:69553574	0	1
2:69633318:69633539	0	1
2:69824585:69824927	0	1
2:70491725:70492217	0	1
2:70885726:70886311	0	1
2:71139664:71139962	0	1
2:72128703:72129043	0	1
2:72220930:72221230	0	1
2:72227311:72227561	0	1
2:72809377:72809713	0	1
2:72810071:72811212	0	1
2:73142716:73143171	0	1
2:73216741:73217271	0	1
2:73359577:73360104	0	1
2:73722915:73723415	0	1
2:73740841:73741912	0	1
2:74193772:74194004	0	1
2:74656017:74656626	0	1
2:75489213:75490111	0	1
2:75513649:75513939	0	1
2:75533739:75535475	0	1
2:75662382:75662838	0	1
2:75812061:75812358	0	1
2:76505431:76505821	0	1
2:76638614:76638891	0	1
2:76711699:76712019	0	1
2:77143021:77143300	0	1
2:77147228:77147621	0	1
2:77356629:77356868	0	1
2:77776458:77776817	0	1
2:79465383:79465961	0	1
2:80469077:80469317	0	1
2:83474702:83474925	0	1
2:83554591:83554988	0	1
2:84508084:84508738	0	1
2:84545004:84546077	0	1
2:84557368:84558074	0	1
2:84657149:84657643	0	1
2:84878160:84878662	0	1
2:90509456:90509929	0	1
2:90575651:90575983	0	1
2:90677121:90677707	0	1
2:90719948:90720272	0	1
2:90734872:90735148	0	1
2:90747920:90748646	0	1
2:90770806:90771536	0	1
2:90900122:90900907	0	1
2:90945606:90945827	0	1
2:91025268:91025635	0	1
2:91033130:91033468	0	1
2:91067260:91067727	0	1
2:91086098:91086468	0	1
2:91095290:91095821	0	1
2:91288963:91289251	0	1
2:91480120:91480436	0	1
2:91760557:91761045	0	1
2:92205507:92206210	0	1
2:92264238:92264700	0	1
2:92862998:92863507	0	1
2:92875818:92876249	0	1
2:92879331:92879618	0	1
2:93017754:93018087	0	1
2:93164336:93165039	0	1
2:93840802:93841318	0	1
2:94008583:94009440	0	1
2:94228815:94229038	0	1
2:94236342:94237202	0	1
2:98497062:98497559	0	1
2:101716341:101716779	0	1
2:102231287:102231637	0	1
2:103591389:103591924	0	1
2:103627465:103628413	0	1
2:103681542:103681788	0	1
2:103857990:103858420	0	1
2:103866046:103866407	0	1
2:103926098:103926466	0	1
2:103952725:103953177	0	1
2:104323350:104323877	0	1
2:104420507:104421016	0	1
2:104542199:104542590	0	1
2:104647259:104647499	0	1
2:104846997:104847697	0	1
2:105734815:105735218	0	1
2:106480609:106480901	0	1
2:106523503:106524293	0	1
2:109721100:109721505	0	1
2:109747630:109748048	0	1
2:112095720:112096333	0	1
2:112198238:112198480	0	1
2:112209390:112209674	0	1
2:112285080:112285530	0	1
2:112323377:112323829	0	1
2:113679087:113679606	0	1
2:114005573:114006036	0	1
2:114031492:114031958	0	1
2:115411836:115412166	0	1
2:115686142:115686368	0	1
2:118218800:118219156	0	1
2:118385203:118385461	0	1
2:118428090:118428819	0	1
2:118575995:118576263	0	1
2:118803396:118803714	0	1
2:118806739:118807209	0	1
2:119038795:119039616	0	1
2:119119136:119119442	0	1
2:119186181:119186616	0	1
2:119228961:119229229	0	1
2:119307485:119308080	0	1
2:119308381:119308788	0	1
2:119377384:119377687	0	1
2:119378010:119378494	0	1
2:119505398:119505764	0	1
2:119702909:119703192	0	1
2:119703581:119703836	0	1
2:119802708:119802959	0	1
2:119822924:119823163	0	1
2:119857914:119858139	0	1
2:120066650:120066930	0	1
2:120234234:120235387	0	1
2:120561664:120562087	0	1
2:120680683:120681339	0	1
2:120801025:120801431	0	1
2:120838841:120839102	0	1
2:120847665:120847893	0	1
2:120970916:120971308	0	1
2:121185367:121185998	0	1
2:121244041:121244624	0	1
2:121279254:121280115	0	1
2:121304329:121304694	0	1
2:121697192:121697556	0	1
2:121786206:121787143	0	1
2:121858970:121859368	0	1
2:122205997:122206238	0	1
2:122298091:122298595	0	1
2:122544437:122544955	0	1
2:122579816:122580497	0	1
2:122606982:122607436	0	1
2:124458032:124458335	0	1
2:125089070:125089506	0	1
2:125466909:125467282	0	1
2:125624692:125624925	0	1
2:125993652:125994199	0	1
2:126516720:126517903	0	1
2:126548843:126549445	0	1
2:126717785:126718298	0	1
2:127024673:127025014	0	1
2:127049913:127050507	0	1
2:127089613:127090072	0	1
2:127111645:127112677	0	1
2:127286078:127286527	0	1
2:127426401:127426918	0	1
2:127498057:127498489	0	1
2:127630699:127631014	0	1
2:127967716:127968121	0	1
2:127969074:127969635	0	1
2:128154201:128154797	0	1
2:128180292:128180628	0	1
2:128181002:128181227	0	1
2:128659399:128659820	0	1
2:128660070:128660376	0	1
2:128785502:128786121	0	1
2:128808979:128809912	0	1
2:128907777:128908185	0	1
2:128942719:128943212	0	1
2:128962661:128963075	0	1
2:128971223:128971826	0	1
2:129040221:129040688	0	1
2:129642362:129642846	0	1
2:130020729:130021212	0	1
2:130126153:130126395	0	1
2:130291957:130292213	0	1
2:130405343:130406070	0	1
2:130748128:130748391	0	1
2:131051922:131052547	0	1
2:131104100:131104471	0	1
2:131194624:131194904	0	1
2:131986439:131986673	0	1
2:132089502:132089852	0	1
2:132094915:132095298	0	1
2:132104973:132105325	0	1
2:132120440:132120798	0	1
2:132419945:132420490	0	1
2:132481283:132481524	0	1
2:132528575:132529060	0	1
2:132531686:132532014	0	1
2:132688462:132688836	0	1
2:134485747:134486064	0	1
2:135500297:135500854	0	1
2:135607858:135608131	0	1
2:135615501:135615999	0	1
2:136732620:136733512	0	1
2:136958699:136959209	0	1
2:138098440:138098720	0	1
2:139908529:139908784	0	1
2:139993465:139993714	0	1
2:140012229:140012819	0	1
2:140237112:140237653	0	1
2:142721434:142721771	0	1
2:142743199:142743587	0	1
2:142904794:142905114	0	1
2:144112613:144112925	0	1
2:144210740:144211186	0	1
2:144300735:144301322	0	1
2:144397840:144398419	0	1
2:144435947:144436178	0	1
2:144441661:144442272	0	1
2:145744911:145745607	0	1
2:145776455:145776942	0	1
2:146353984:146354331	0	1
2:146697770:146697996	0	1
2:148344314:148344565	0	1
2:148514233:148514713	0	1
2:148521384:148521626	0	1
2:148522706:148523533	0	1
2:148574275:148574517	0	1
2:148717234:148717882	0	1
2:150153046:150153395	0	1
2:150293371:150293777	0	1
2:150450292:150450514	0	1
2:150746468:150746973	0	1
2:150751415:150751689	0	1
2:151336035:151336400	0	1
2:151418007:151418261	0	1
2:151583049:151583493	0	1
2:151947218:151947884	0	1
2:152068273:152069478	0	1
2:152135434:152136247	0	1
2:152174173:152174699	0	1
2:152528796:152529149	0	1
2:152673092:152673637	0	1
2:152689667:152690193	0	1
2:152740858:152741303	0	1
2:152746107:152746574	0	1
2:152747289:152747523	0	1
2:152752609:152753448	0	1
2:152755283:152755751	0	1
2:152756068:152756560	0	1
2:153002947:153003437	0	1
2:153083130:153083537	0	1
2:153133142:153133445	0	1
2:153187423:153188135	0	1
2:153334406:153334817	0	1
2:153583117:153583501	0	1
2:154214388:154214824	0	1
2:154231838:154232418	0	1
2:154247421:154247653	0	1
2:154249454:154250227	0	1
2:154277717:154278396	0	1
2:154411813:154412216	0	1
2:154455010:154455659	0	1
2:154498299:154499318	0	1
2:154632559:154632971	0	1
2:154633642:154634007	0	1
2:154734531:154735319	0	1
2:154892424:154892790	0	1
2:154915852:154916469	0	1
2:154975154:154975614	0	1
2:155118192:155118797	0	1
2:155223728:155224489	0	1
2:155359727:155360424	0	1
2:155434493:155434962	0	1
2:155571109:155571532	0	1
2:155660774:155661135	0	1
2:155668316:155669114	0	1
2:155771727:155772236	0	1
2:155797645:155797921	0	1
2:155849782:155850280	0	1
2:155907418:155907797	0	1
2:155921685:155921922	0	1
2:155985811:155986583	0	1
2:156022180:156022680	0	1
2:156038300:156039238	0	1
2:156153799:156154541	0	1
2:156562752:156563076	0	1
2:156578820:156579132	0	1
2:156833751:156834226	0	1
2:156848659:156849123	0	1
2:156976835:156977487	0	1
2:157209240:157209819	0	1
2:157408472:157408981	0	1
2:157579155:157579605	0	1
2:157870230:157870864	0	1
2:157972287:157972562	0	1
2:158251540:158251942	0	1
2:158636568:158637195	0	1
2:159668197:159668596	0	1
2:159886209:159886560	0	1
2:160174900:160175276	0	1
2:160463134:160463446	0	1
2:160573189:160573635	0	1
2:160714731:160715251	0	1
2:163195632:163195960	0	1
2:163234269:163234576	0	1
2:163235525:163236161	0	1
2:163239849:163240130	0	1
2:163260894:163261746	0	1
2:163314360:163314798	0	1
2:163500250:163500779	0	1
2:163754171:163754415	0	1
2:163912760:163913287	0	1
2:164278825:164279289	0	1
2:164302486:164303109	0	1
2:164328830:164329069	0	1
2:164339144:164339597	0	1
2:164611455:164612138	0	1
2:164621733:164622074	0	1
2:164623829:164624119	0	1
2:164627741:164628053	0	1
2:164646651:164647370	0	1
2:164675407:164675788	0	1
2:164721619:164722046	0	1
2:164752972:164754077	0	1
2:164876473:164876944	0	1
2:165335170:165335413	0	1
2:165834238:165834824	0	1
2:165872969:165873395	0	1
2:166448698:166448923	0	1
2:166555571:166555995	0	1
2:166635481:166635864	0	1
2:166647191:166647939	0	1
2:166747782:166748281	0	1
2:166838043:166838404	0	1
2:166857042:166857437	0	1
2:166904372:166905176	0	1
2:166921676:166922042	0	1
2:167191082:167191708	0	1
2:167263337:167263931	0	1
2:167334351:167335105	0	1
2:167344950:167345553	0	1
2:167473313:167474308	0	1
2:167476350:167476582	0	1
2:167530669:167531003	0	1
2:167533840:167534184	0	1
2:167537764:167538563	0	1
2:167599492:167599812	0	1
2:167606509:167607504	0	1
2:167619305:167619560	0	1
2:167636449:167636789	0	1
2:167670029:167670549	0	1
2:167686325:167686793	0	1
2:167691016:167691267	0	1
2:167693318:167693869	0	1
2:167695153:167695702	0	1
2:168607085:168608451	0	1
2:168797185:168797639	0	1
2:172282435:172282693	0	1
2:172318675:172318923	0	1
2:172673728:172673971	0	1
2:172869869:172870221	0	1
2:172886344:172886739	0	1
2:172888231:172888609	0	1
2:172899451:172899717	0	1
2:173106291:173106598	0	1
2:173579129:173579667	0	1
2:173951819:173952479	0	1
2:174171511:174171881	0	1
2:174257585:174258092	0	1
2:174280498:174280902	0	1
2:174305266:174306219	0	1
2:174314355:174315262	0	1
2:174983477:174983982	0	1
2:176399949:176400295	0	1
2:176897798:176898535	0	1
2:177156393:177156903	0	1
2:177481763:177482418	0	1
2:177598648:177599465	0	1
2:177664783:177665475	0	1
2:177719859:177720605	0	1
2:178135795:178136124	0	1
2:179618520:179619062	0	1
2:179666315:179666792	0	1
2:179683848:179684646	0	1
2:179712134:179712784	0	1
2:179755790:179756264	0	1
2:179760625:179761454	0	1
2:179812907:179813675	0	1
2:179869344:179869765	0	1
2:179898857:179899384	0	1
